line_id,order_id,so_number,product_code,quantity,unit_price,line_total,created_at
31496,1349,BH26.0694,000337002022000,3.0,1622222.0,4866666.0,2026-05-20 04:21:04
31497,1349,BH26.0694,000331002004000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31498,1349,BH26.0694,000230002014000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31499,1349,BH26.0694,000226003015000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31500,1349,BH26.0694,000207004000000,5.0,1530555.0,7652775.0,2026-05-20 04:21:04
31501,1349,BH26.0694,000125002002000,3.0,1310555.0,3931665.0,2026-05-20 04:21:04
31502,1349,BH26.0694,000125002023000,4.0,1310555.0,5242220.0,2026-05-20 04:21:04
31503,1349,BH26.0694,000224002026000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31504,1359,BH26.0695,000225002002000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31505,1359,BH26.0695,000225002015000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31506,1359,BH26.0695,1000270020220000,2.0,943888.0,1887776.0,2026-05-20 04:21:04
31507,1359,BH26.0695,1000240020090000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31508,1359,BH26.0695,000117002023000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31509,1359,BH26.0695,000131002001002,4.0,1169907.0,4679628.0,2026-05-20 04:21:04
31510,1359,BH26.0695,000131002008001,2.0,1169907.0,2339814.0,2026-05-20 04:21:04
31511,1359,BH26.0695,000131002019002,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31512,1359,BH26.0695,000337002008000,2.0,1622222.0,3244444.0,2026-05-20 04:21:04
31513,1359,BH26.0695,000337002001000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31514,1359,BH26.0695,000125002009000,4.0,1310555.0,5242220.0,2026-05-20 04:21:04
31515,1359,BH26.0695,000125002023000,3.0,1310555.0,3931665.0,2026-05-20 04:21:04
31516,1372,BH26.0696,000217003001000,1.0,1591666.0,1591666.0,2026-05-20 04:21:04
31517,1372,BH26.0696,000337002001000,3.0,1622222.0,4866666.0,2026-05-20 04:21:04
31518,1372,BH26.0696,000337002008000,3.0,1622222.0,4866666.0,2026-05-20 04:21:04
31519,1372,BH26.0696,000225002023000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31520,1372,BH26.0696,000331002008000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31521,1361,BH26.0697,000125002013000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31522,1361,BH26.0697,000125002009000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31523,1361,BH26.0697,000125002023000,3.0,1310555.0,3931665.0,2026-05-20 04:21:04
31524,1361,BH26.0697,1000270020220000,2.0,943888.0,1887776.0,2026-05-20 04:21:04
31525,1361,BH26.0697,1000270020150000,2.0,943888.0,1887776.0,2026-05-20 04:21:04
31526,1361,BH26.0697,1000230020090000,2.0,882777.0,1765554.0,2026-05-20 04:21:04
31527,1361,BH26.0697,000224002023000,3.0,1555000.0,4665000.0,2026-05-20 04:21:04
31528,1361,BH26.0697,000224002024000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31529,1361,BH26.0697,000230002013000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31530,1362,BH26.0698,000401002016000,1.0,1530555.0,1530555.0,2026-05-20 04:21:04
31531,1362,BH26.0698,000224002015000,4.0,1555000.0,6220000.0,2026-05-20 04:21:04
31532,1362,BH26.0698,000207004000000,2.0,1530555.0,3061110.0,2026-05-20 04:21:04
31533,1362,BH26.0698,000125002009000,5.0,1310555.0,6552775.0,2026-05-20 04:21:04
31534,1362,BH26.0698,000125002013000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31535,1362,BH26.0698,1040010000080000,3.0,1326851.0,3980553.0,2026-05-20 04:21:04
31536,1362,BH26.0698,000336002001000,2.0,1377777.0,2755554.0,2026-05-20 04:21:04
31537,1362,BH26.0698,000337002001000,3.0,1622222.0,4866666.0,2026-05-20 04:21:04
31538,1362,BH26.0698,000337002008000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31539,1363,BH26.0699,000224002023000,15.0,1555000.0,23325000.0,2026-05-20 04:21:04
31540,1363,BH26.0699,000225002023000,15.0,1616111.0,24241665.0,2026-05-20 04:21:04
31541,1363,BH26.0699,100029005090000,3.0,2960555.0,8881665.0,2026-05-20 04:21:04
31542,1364,BH26.0700,000224002023000,5.0,1555000.0,7775000.0,2026-05-20 04:21:04
31543,1364,BH26.0700,000225002023000,5.0,1616111.0,8080555.0,2026-05-20 04:21:04
31544,1364,BH26.0700,000401002016000,30.0,1530555.0,45916650.0,2026-05-20 04:21:04
31545,1365,BH26.0701,000401002016000,6.0,1530555.0,9183330.0,2026-05-20 04:21:04
31546,1365,BH26.0701,000401002016002,4.0,1530555.0,6122220.0,2026-05-20 04:21:04
31547,1365,BH26.0701,000224002009000,3.0,1555000.0,4665000.0,2026-05-20 04:21:04
31548,1365,BH26.0701,000224002024000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31549,1365,BH26.0701,000131002001002,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31550,1365,BH26.0701,000131002004005,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31551,1365,BH26.0701,000131002008001,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31552,1360,BH26.0702,000230002009000,5.0,1799444.0,8997220.0,2026-05-20 04:21:04
31553,1360,BH26.0702,000337002001000,7.0,1622222.0,11355554.0,2026-05-20 04:21:04
31554,1360,BH26.0702,000337002008000,5.0,1622222.0,8111110.0,2026-05-20 04:21:04
31555,1360,BH26.0702,000401002016000,5.0,1530555.0,7652775.0,2026-05-20 04:21:04
31556,1367,BH26.0703,000106002001000,1.0,1262037.0,1262037.0,2026-05-20 04:21:04
31557,1367,BH26.0703,000106002013000,1.0,1262037.0,1262037.0,2026-05-20 04:21:04
31558,1367,BH26.0703,1000270020220000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31559,1367,BH26.0703,1000270020150000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31560,1367,BH26.0703,000117002023000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31561,1367,BH26.0703,000215004000000,2.0,1591666.0,3183332.0,2026-05-20 04:21:04
31562,1367,BH26.0703,000207004000000,4.0,1530555.0,6122220.0,2026-05-20 04:21:04
31563,1367,BH26.0703,000331002004000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31564,1367,BH26.0703,1000250020050000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31565,1367,BH26.0703,1000250020220000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31566,1367,BH26.0703,000225002023000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31567,1367,BH26.0703,000224002026000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31568,1367,BH26.0703,000224002015000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31569,1367,BH26.0703,000224002023000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31570,1368,BH26.0704,000230002023000,5.0,1799444.0,8997220.0,2026-05-20 04:21:04
31571,1368,BH26.0704,000217003008000,3.0,1591666.0,4774998.0,2026-05-20 04:21:04
31572,1368,BH26.0704,000333002001002,3.0,2294444.0,6883332.0,2026-05-20 04:21:04
31573,1368,BH26.0704,000331002008000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31574,1369,BH26.0705,000333002001002,1.0,2294444.0,2294444.0,2026-05-20 04:21:04
31575,1369,BH26.0705,000125002009000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31576,1369,BH26.0705,000125002023000,1.0,1310555.0,1310555.0,2026-05-20 04:21:04
31577,1369,BH26.0705,000207004000000,2.0,1530555.0,3061110.0,2026-05-20 04:21:04
31578,1369,BH26.0705,000401002016002,2.0,1530555.0,3061110.0,2026-05-20 04:21:04
31579,1369,BH26.0705,1000400050090000,1.0,2960555.0,2960555.0,2026-05-20 04:21:04
31580,1370,BH26.0706,000336002001000,1.0,1377777.0,1377777.0,2026-05-20 04:21:04
31581,1370,BH26.0706,000336002022000,1.0,1377777.0,1377777.0,2026-05-20 04:21:04
31582,1370,BH26.0706,000335002004000,1.0,2105000.0,2105000.0,2026-05-20 04:21:04
31583,1370,BH26.0706,000334002001000,1.0,1652777.0,1652777.0,2026-05-20 04:21:04
31584,1370,BH26.0706,000226003002000,1.0,1683333.0,1683333.0,2026-05-20 04:21:04
31585,1370,BH26.0706,000226003023000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31586,1370,BH26.0706,000337002001000,2.0,1622222.0,3244444.0,2026-05-20 04:21:04
31587,1370,BH26.0706,000131002001002,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31588,1370,BH26.0706,000131002004005,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31589,1370,BH26.0706,000231002002000,1.0,2172222.0,2172222.0,2026-05-20 04:21:04
31590,1370,BH26.0706,000231002023000,1.0,2172222.0,2172222.0,2026-05-20 04:21:04
31591,1370,BH26.0706,000335002001000,1.0,2105000.0,2105000.0,2026-05-20 04:21:04
31592,1370,BH26.0706,000125002002000,1.0,1310555.0,1310555.0,2026-05-20 04:21:04
31593,1370,BH26.0706,000125002013000,1.0,1310555.0,1310555.0,2026-05-20 04:21:04
31594,1371,BH26.0707,000216003005000,4.0,1530555.0,6122220.0,2026-05-20 04:21:04
31595,1371,BH26.0707,000217003005000,4.0,1591666.0,6366664.0,2026-05-20 04:21:04
31596,1371,BH26.0707,000224002023000,3.0,1555000.0,4665000.0,2026-05-20 04:21:04
31597,1371,BH26.0707,000225002015000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31598,1371,BH26.0707,000225002023000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31599,1371,BH26.0707,000333002001002,5.0,2294444.0,11472220.0,2026-05-20 04:21:04
31600,1371,BH26.0707,000336002022000,3.0,1377777.0,4133331.0,2026-05-20 04:21:04
31601,1371,BH26.0707,000217003001000,5.0,1591666.0,7958330.0,2026-05-20 04:21:04
31602,1371,BH26.0707,000207004000000,5.0,1530555.0,7652775.0,2026-05-20 04:21:04
31603,1371,BH26.0707,000225002023000,5.0,1616111.0,8080555.0,2026-05-20 04:21:04
31604,1371,BH26.0707,000225002023000,20.0,1616111.0,32322220.0,2026-05-20 04:21:04
31605,1371,BH26.0707,000207004000000,20.0,1530555.0,30611100.0,2026-05-20 04:21:04
31606,1371,BH26.0707,000225002015000,10.0,1616111.0,16161110.0,2026-05-20 04:21:04
31607,1371,BH26.0707,000224002015000,10.0,1555000.0,15550000.0,2026-05-20 04:21:04
31608,1371,BH26.0707,000224002023000,5.0,1555000.0,7775000.0,2026-05-20 04:21:04
31609,1371,BH26.0707,000216002001000,3.0,1408333.0,4224999.0,2026-05-20 04:21:04
31610,1371,BH26.0707,000216002007000,2.0,1408333.0,2816666.0,2026-05-20 04:21:04
31611,1371,BH26.0707,000224002026000,5.0,1555000.0,7775000.0,2026-05-20 04:21:04
31612,1371,BH26.0707,000225002025000,5.0,1616111.0,8080555.0,2026-05-20 04:21:04
31613,1371,BH26.0707,000217003001000,5.0,1591666.0,7958330.0,2026-05-20 04:21:04
31614,1371,BH26.0707,000217003008000,5.0,1591666.0,7958330.0,2026-05-20 04:21:04
31615,1434,BH26.0708,000324000100000,1.0,2393888.0,2393888.0,2026-05-20 04:21:04
31616,1434,BH26.0708,000124002024000,2.0,1111111.0,2222222.0,2026-05-20 04:21:04
31617,1434,BH26.0708,000106002013000,2.0,1262037.0,2524074.0,2026-05-20 04:21:04
31618,1434,BH26.0708,1000250020220000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31619,1434,BH26.0708,000226003023000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31620,1434,BH26.0708,000217003008000,1.0,1591666.0,1591666.0,2026-05-20 04:21:04
31621,1447,BH26.0709,000401002016002,9.0,1530555.0,13774995.0,2026-05-20 04:21:04
31622,1447,BH26.0709,000209002007000,2.0,1469444.0,2938888.0,2026-05-20 04:21:04
31623,1435,BH26.0710,000337002001000,5.0,1622222.0,8111110.0,2026-05-20 04:21:04
31624,1435,BH26.0710,000337002008000,5.0,1622222.0,8111110.0,2026-05-20 04:21:04
31625,1435,BH26.0710,000337002022000,3.0,1622222.0,4866666.0,2026-05-20 04:21:04
31626,1435,BH26.0710,000331002001000,5.0,1799444.0,8997220.0,2026-05-20 04:21:04
31627,1435,BH26.0710,000336002001000,3.0,1377777.0,4133331.0,2026-05-20 04:21:04
31628,1435,BH26.0710,000217003001000,5.0,1591666.0,7958330.0,2026-05-20 04:21:04
31629,1435,BH26.0710,000224002023000,5.0,1555000.0,7775000.0,2026-05-20 04:21:04
31630,1435,BH26.0710,1000250020050000,2.0,943888.0,1887776.0,2026-05-20 04:21:04
31631,1435,BH26.0710,000125002009000,5.0,1310555.0,6552775.0,2026-05-20 04:21:04
31632,1435,BH26.0710,000125002023000,3.0,1310555.0,3931665.0,2026-05-20 04:21:04
31633,1436,BH26.0711,000224002023000,5.0,1555000.0,7775000.0,2026-05-20 04:21:04
31634,1436,BH26.0711,000225002023000,5.0,1616111.0,8080555.0,2026-05-20 04:21:04
31635,1436,BH26.0711,000217003001000,5.0,1591666.0,7958330.0,2026-05-20 04:21:04
31636,1436,BH26.0711,000216003001000,3.0,1530555.0,4591665.0,2026-05-20 04:21:04
31637,1436,BH26.0711,000331002001000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31638,1436,BH26.0711,000331002008000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31639,1436,BH26.0711,1000260020220000,3.0,882777.0,2648331.0,2026-05-20 04:21:04
31640,1436,BH26.0711,1000230020090000,3.0,882777.0,2648331.0,2026-05-20 04:21:04
31641,1436,BH26.0711,000217003008000,5.0,1591666.0,7958330.0,2026-05-20 04:21:04
31642,1436,BH26.0711,000216003008000,3.0,1530555.0,4591665.0,2026-05-20 04:21:04
31643,1437,BH26.0712,000233003022001,3.0,2355555.0,7066665.0,2026-05-20 04:21:04
31644,1437,BH26.0712,000125002023000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31645,1437,BH26.0712,000337002001000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31646,1437,BH26.0712,000337002008000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31647,1437,BH26.0712,000224002023000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31648,1438,BH26.0713,000125002002000,3.0,1310555.0,3931665.0,2026-05-20 04:21:04
31649,1438,BH26.0713,000125002009000,5.0,1310555.0,6552775.0,2026-05-20 04:21:04
31650,1438,BH26.0713,000225002023000,1.0,1616111.0,1616111.0,2026-05-20 04:21:04
31651,1438,BH26.0713,000225002015000,1.0,1616111.0,1616111.0,2026-05-20 04:21:04
31652,1438,BH26.0713,000331002008000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31653,1438,BH26.0713,000337002001000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31654,1438,BH26.0713,000337002008000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31655,1438,BH26.0713,000337002022000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31656,1438,BH26.0713,000333002001002,2.0,2294444.0,4588888.0,2026-05-20 04:21:04
31657,1438,BH26.0713,000131002019002,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31658,1438,BH26.0713,000225002025000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31659,1438,BH26.0713,000230002014000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31660,1438,BH26.0713,000230002009000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31661,1438,BH26.0713,000225002015000,1.0,1616111.0,1616111.0,2026-05-20 04:21:04
31662,1438,BH26.0713,000225002023000,1.0,1616111.0,1616111.0,2026-05-20 04:21:04
31663,1438,BH26.0713,1000240020090000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31664,1438,BH26.0713,000117002023000,2.0,943888.0,1887776.0,2026-05-20 04:21:04
31665,1438,BH26.0713,1000250020050000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31666,1438,BH26.0713,000131002001002,4.0,1169907.0,4679628.0,2026-05-20 04:21:04
31667,1438,BH26.0713,000131002019002,1.0,1169907.0,1169907.0,2026-05-20 04:21:04
31668,1438,BH26.0713,000122002009001,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31669,1438,BH26.0713,000215004000000,2.0,1591666.0,3183332.0,2026-05-20 04:21:04
31670,1438,BH26.0713,000337002022000,4.0,1622222.0,6488888.0,2026-05-20 04:21:04
31671,1438,BH26.0713,000337002001000,5.0,1622222.0,8111110.0,2026-05-20 04:21:04
31672,1438,BH26.0713,000337002008000,5.0,1622222.0,8111110.0,2026-05-20 04:21:04
31673,1438,BH26.0713,000331002008000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31674,1438,BH26.0713,000331002004000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31675,1438,BH26.0713,000226003015000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31676,1438,BH26.0713,100029005080000,1.0,2960555.0,2960555.0,2026-05-20 04:21:04
31677,1438,BH26.0713,1000400050080010,2.0,2960555.0,5921110.0,2026-05-20 04:21:04
31678,1438,BH26.0713,1000400050010000,2.0,2960555.0,5921110.0,2026-05-20 04:21:04
31679,1439,BH26.0714,000226003023000,5.0,1683333.0,8416665.0,2026-05-20 04:21:04
31680,1439,BH26.0714,000125002013000,5.0,1310555.0,6552775.0,2026-05-20 04:21:04
31681,1439,BH26.0714,000125002009000,5.0,1310555.0,6552775.0,2026-05-20 04:21:04
31682,1439,BH26.0714,000333002001002,2.0,2294444.0,4588888.0,2026-05-20 04:21:04
31683,1440,BH26.0715,000215004000000,2.0,1591666.0,3183332.0,2026-05-20 04:21:04
31684,1440,BH26.0715,000226003023000,10.0,1683333.0,16833330.0,2026-05-20 04:21:04
31685,1440,BH26.0715,000230002023000,15.0,1799444.0,26991660.0,2026-05-20 04:21:04
31686,1440,BH26.0715,000230002013000,10.0,1799444.0,17994440.0,2026-05-20 04:21:04
31687,1440,BH26.0715,000230002002000,5.0,1799444.0,8997220.0,2026-05-20 04:21:04
31688,1440,BH26.0715,000230002009000,5.0,1799444.0,8997220.0,2026-05-20 04:21:04
31689,1440,BH26.0715,000224002023000,15.0,1555000.0,23325000.0,2026-05-20 04:21:04
31690,1440,BH26.0715,000224002015000,15.0,1555000.0,23325000.0,2026-05-20 04:21:04
31691,1440,BH26.0715,000224002026000,7.0,1555000.0,10885000.0,2026-05-20 04:21:04
31692,1440,BH26.0715,000224002024000,3.0,1555000.0,4665000.0,2026-05-20 04:21:04
31693,1440,BH26.0715,000224002009000,7.0,1555000.0,10885000.0,2026-05-20 04:21:04
31694,1440,BH26.0715,000224002002000,3.0,1555000.0,4665000.0,2026-05-20 04:21:04
31695,1440,BH26.0715,000225002023000,15.0,1616111.0,24241665.0,2026-05-20 04:21:04
31696,1440,BH26.0715,000225002015000,10.0,1616111.0,16161110.0,2026-05-20 04:21:04
31697,1440,BH26.0715,000225002025000,5.0,1616111.0,8080555.0,2026-05-20 04:21:04
31698,1440,BH26.0715,000225002009000,5.0,1616111.0,8080555.0,2026-05-20 04:21:04
31699,1440,BH26.0715,000219002012000,8.0,1744444.0,13955552.0,2026-05-20 04:21:04
31700,1440,BH26.0715,1000310050080000,7.0,2664259.0,18649813.0,2026-05-20 04:21:04
31701,1440,BH26.0715,1000320050020000,4.0,2960555.0,11842220.0,2026-05-20 04:21:04
31702,1441,BH26.0716,000226003023000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31703,1441,BH26.0716,000226003014000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31704,1441,BH26.0716,000230002009000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31705,1441,BH26.0716,000230002013000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31706,1441,BH26.0716,000125002009000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31707,1441,BH26.0716,000125002013000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31708,1441,BH26.0716,000336002001000,2.0,1377777.0,2755554.0,2026-05-20 04:21:04
31709,1441,BH26.0716,000336002022000,2.0,1377777.0,2755554.0,2026-05-20 04:21:04
31710,1441,BH26.0716,000225002023000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31711,1441,BH26.0716,000225002002000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31712,1441,BH26.0716,000225002015000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31713,1441,BH26.0716,000225002025000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31714,1441,BH26.0716,000224002023000,2.0,1555000.0,3110000.0,2026-05-20 04:21:04
31715,1441,BH26.0716,000224002015000,1.0,1555000.0,1555000.0,2026-05-20 04:21:04
31716,1442,BH26.0717,000125002013000,4.0,1310555.0,5242220.0,2026-05-20 04:21:04
31717,1442,BH26.0717,000125002009000,3.0,1310555.0,3931665.0,2026-05-20 04:21:04
31718,1442,BH26.0717,1000230020090000,5.0,882777.0,4413885.0,2026-05-20 04:21:04
31719,1442,BH26.0717,1000240020090000,5.0,943888.0,4719440.0,2026-05-20 04:21:04
31720,1442,BH26.0717,1000270020220000,5.0,943888.0,4719440.0,2026-05-20 04:21:04
31721,1442,BH26.0717,1000270020150000,3.0,943888.0,2831664.0,2026-05-20 04:21:04
31722,1443,BH26.0718,000225002023000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31723,1443,BH26.0718,000336002004000,2.0,1377777.0,2755554.0,2026-05-20 04:21:04
31724,1443,BH26.0718,000336002022000,2.0,1377777.0,2755554.0,2026-05-20 04:21:04
31725,1443,BH26.0718,000125002009000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31726,1443,BH26.0718,000226003023000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31727,1443,BH26.0718,000230002023000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31728,1443,BH26.0718,000225002023000,4.0,1616111.0,6464444.0,2026-05-20 04:21:04
31729,1443,BH26.0718,000106002013000,2.0,1262037.0,2524074.0,2026-05-20 04:21:04
31730,1443,BH26.0718,000333002022002,2.0,2294444.0,4588888.0,2026-05-20 04:21:04
31731,1443,BH26.0718,000333002001002,1.0,2294444.0,2294444.0,2026-05-20 04:21:04
31732,1443,BH26.0718,000335002004000,2.0,2105000.0,4210000.0,2026-05-20 04:21:04
31733,1443,BH26.0718,000337002022000,2.0,1622222.0,3244444.0,2026-05-20 04:21:04
31734,1443,BH26.0718,000337002008000,2.0,1622222.0,3244444.0,2026-05-20 04:21:04
31735,1443,BH26.0718,000231002023000,2.0,2172222.0,4344444.0,2026-05-20 04:21:04
31736,1443,BH26.0718,000230002013000,2.0,1799444.0,3598888.0,2026-05-20 04:21:04
31737,1443,BH26.0718,000224002009000,1.0,1555000.0,1555000.0,2026-05-20 04:21:04
31738,1443,BH26.0718,000125002002000,2.0,1310555.0,2621110.0,2026-05-20 04:21:04
31739,1443,BH26.0718,000337002001000,2.0,1622222.0,3244444.0,2026-05-20 04:21:04
31740,1444,BH26.0719,1000400050080010,2.0,2960555.0,5921110.0,2026-05-20 04:21:04
31741,1444,BH26.0719,000333002001002,1.0,2294444.0,2294444.0,2026-05-20 04:21:04
31742,1444,BH26.0719,000337002001000,3.0,1622222.0,4866666.0,2026-05-20 04:21:04
31743,1444,BH26.0719,000337002008000,3.0,1622222.0,4866666.0,2026-05-20 04:21:04
31744,1444,BH26.0719,000225002015000,3.0,1616111.0,4848333.0,2026-05-20 04:21:04
31745,1444,BH26.0719,000217002001000,2.0,1469444.0,2938888.0,2026-05-20 04:21:04
31746,1444,BH26.0719,000103002023000,3.0,1262037.0,3786111.0,2026-05-20 04:21:04
31747,1445,BH26.0720,000230002023000,4.0,1799444.0,7197776.0,2026-05-20 04:21:04
31748,1445,BH26.0720,000230002002000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31749,1445,BH26.0720,000336002001000,5.0,1377777.0,6888885.0,2026-05-20 04:21:04
31750,1445,BH26.0720,000401002016002,3.0,1530555.0,4591665.0,2026-05-20 04:21:04
31751,1445,BH26.0720,000125002009000,1.0,1310555.0,1310555.0,2026-05-20 04:21:04
31752,1445,BH26.0720,000132002022001,3.0,1310555.0,3931665.0,2026-05-20 04:21:04
31753,1445,BH26.0720,000125002009000,4.0,1310555.0,5242220.0,2026-05-20 04:21:04
31754,1445,BH26.0720,1040010000080000,5.0,1326851.0,6634255.0,2026-05-20 04:21:04
31755,1446,BH26.0721,000225002023000,3.0,1616111.0,4848333.0,2026-05-20 04:21:04
31756,1446,BH26.0721,000225002015000,2.0,1616111.0,3232222.0,2026-05-20 04:21:04
31757,1446,BH26.0721,000226003023000,3.0,1683333.0,5049999.0,2026-05-20 04:21:04
31758,1446,BH26.0721,000336002022000,3.0,1377777.0,4133331.0,2026-05-20 04:21:04
31759,1446,BH26.0721,000336002004000,2.0,1377777.0,2755554.0,2026-05-20 04:21:04
31760,1446,BH26.0721,000337002008000,5.0,1622222.0,8111110.0,2026-05-20 04:21:04
31761,1446,BH26.0721,000219002012000,5.0,1744444.0,8722220.0,2026-05-20 04:21:04
31762,1446,BH26.0721,000337002001000,5.0,1622222.0,8111110.0,2026-05-20 04:21:04
31763,1446,BH26.0721,000224002004000,1.0,1555000.0,1555000.0,2026-05-20 04:21:04
31764,1446,BH26.0721,000224002009000,1.0,1555000.0,1555000.0,2026-05-20 04:21:04
31765,1446,BH26.0721,000224002015000,3.0,1555000.0,4665000.0,2026-05-20 04:21:04
31766,1446,BH26.0721,000226003002000,2.0,1683333.0,3366666.0,2026-05-20 04:21:04
31767,1449,BH26.0722,1000230020090000,5.0,882777.0,4413885.0,2026-05-20 04:21:04
31768,1449,BH26.0722,1000240020090000,3.0,943888.0,2831664.0,2026-05-20 04:21:04
31769,1449,BH26.0722,000117002023000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31770,1449,BH26.0722,000106002001000,3.0,1262037.0,3786111.0,2026-05-20 04:21:04
31771,1449,BH26.0722,000106002013000,2.0,1262037.0,2524074.0,2026-05-20 04:21:04
31772,1449,BH26.0722,000106002004000,1.0,1262037.0,1262037.0,2026-05-20 04:21:04
31773,1449,BH26.0722,000105002004000,3.0,1132407.0,3397221.0,2026-05-20 04:21:04
31774,1449,BH26.0722,000105002013000,3.0,1132407.0,3397221.0,2026-05-20 04:21:04
31775,1449,BH26.0722,000336002022000,1.0,1377777.0,1377777.0,2026-05-20 04:21:04
31776,1449,BH26.0722,000336002004000,1.0,1377777.0,1377777.0,2026-05-20 04:21:04
31777,1449,BH26.0722,000336002001000,2.0,1377777.0,2755554.0,2026-05-20 04:21:04
31778,1449,BH26.0722,000131002008001,2.0,1169907.0,2339814.0,2026-05-20 04:21:04
31779,1449,BH26.0722,000131002001002,2.0,1169907.0,2339814.0,2026-05-20 04:21:04
31780,1449,BH26.0722,000337002008000,2.0,1622222.0,3244444.0,2026-05-20 04:21:04
31781,1449,BH26.0722,000337002022000,1.0,1622222.0,1622222.0,2026-05-20 04:21:04
31782,1449,BH26.0722,000337002001000,2.0,1622222.0,3244444.0,2026-05-20 04:21:04
31783,1449,BH26.0722,000331002008000,1.0,1799444.0,1799444.0,2026-05-20 04:21:04
31784,1448,BH26.0723,1000270020150000,1.0,943888.0,943888.0,2026-05-20 04:21:04
31785,1459,BH26.0724,000209002007000,5.0,1469444.0,7347220.0,2026-05-20 04:21:04
31786,1459,BH26.0724,000217003001000,3.0,1591666.0,4774998.0,2026-05-20 04:21:04
