order_id,so_number,invoice_symbol,invoice_number,order_date,customer_code,warehouse_code,payment_method,notes,total_amount,total_quantity,processing_status,created_at,updated_at
2002,BH26.1366,C26TTN,375,2026-03-16,KH-00462,,,,46439986.0,27,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2003,BH26.1161,C26TTN,376,2026-03-09,KH-00652,,,,49768970.0,31,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2004,BH26.1471,C26TTN,377,2026-03-20,KH-00473,,,,36126661.0,19,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2005,BH26.1703,C26TTN,378,2026-03-25,KH-00440,,,,10011664.0,5,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2006,BH26.2027,C26TTN,379,2026-03-31,KH-00569,,,,9818886.0,6,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2007,BH26.1086,C26TTN,380,2026-03-06,KH-00545,,,,3416667.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2008,BH26.1208,C26TTN,381,2026-03-11,KH-00521,,,,35487766.0,20,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2009,BH26.1887,C26TTN,382,2026-03-27,KH-00669,,,,4140000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2010,BH26.1213,C26TTN,383,2026-03-11,KH-00676,,,,31119344.0,16,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2011,BH26.0954,C26TTN,384,2026-03-01,KH-00647,,,,81172199.0,50,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2012,BH26.0974,C26TTN,385,2026-03-02,KH-00591,,,,20501658.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2013,BH26.1711,C26TTN,386,2026-03-25,KH-00615,,,,37839993.0,22,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2014,BH26.1686,C26TTN,387,2026-03-25,KH-00451,,,,6840277.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2015,BH26.1881,C26TTN,388,2026-03-27,KH-00429,,,,2660000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2016,BH26.0958,C26TTN,389,2026-03-01,KH-00583,,,,17660921.0,11,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2017,BH26.1597,C26TTN,390,2026-03-24,KH-00605,,,,31491108.0,20,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2018,BH26.1356,C26TTN,391,2026-03-16,KH-00566,,,,24241665.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2019,BH26.1220,C26TTN,392,2026-03-11,KH-00679,,,,105559226.0,62,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2020,BH26.1365,C26TTN,393,2026-03-16,KH-00011,,,,72527205.0,42,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2021,BH26.1759,C26TTN,394,2026-03-25,KH-00429,,,,2800000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2022,BH26.0999,C26TTN,395,2026-03-03,KH-00605,,,,22942211.0,18,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2023,BH26.1599,C26TTN,396,2026-03-24,KH-00656,,,,19576665.0,12,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2024,BH26.1723,C26TTN,397,2026-03-25,KH-00527,,,,17789440.0,11,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2025,BH26.1097,C26TTN,398,2026-03-07,KH-00462,,,,34779987.0,25,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2026,BH26.1940,C26TTN,399,2026-03-29,KH-00483,,,,20755547.0,14,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2027,BH26.1829,C26TTN,400,2026-03-27,KH-00521,,,,13709812.0,9,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2028,BH26.0976,C26TTN,401,2026-03-02,KH-00566,,,,39984977.0,33,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2029,BH26.1095,C26TTN,402,2026-03-07,KH-00511,,,,175945000.0,144,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2030,BH26.1441,C26TTN,403,2026-03-19,KH-00524,,,,15024440.0,10,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2031,BH26.1113,C26TTN,404,2026-03-07,KH-00606,,,,33504994.0,19,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2032,BH26.0937,C26TTN,405,2026-03-01,KH-00669,,,,1935185.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2033,BH26.1542,C26TTN,406,2026-03-23,KH-00396,,,,478897693.0,295,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2034,BH26.1320,C26TTN,407,2026-03-14,KH-00576,,,,29765547.0,17,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2035,BH26.1346,C26TTN,408,2026-03-16,KH-00672,,,,18751660.0,12,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2036,BH26.1096,C26TTN,409,2026-03-07,KH-00642,,,,92439984.0,54,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2037,BH26.1480,C26TTN,410,2026-03-20,KH-00591,,,,85522210.0,54,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2038,BH26.1811,C26TTN,411,2026-03-27,KH-00511,,,,103421633.0,65,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2039,BH26.1033,C26TTN,412,2026-03-04,KH-00576,,,,50138870.0,32,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2040,BH26.1860,C26TTN,413,2026-03-27,KH-00462,,,,33562212.0,22,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2041,BH26.1498,C26TTN,414,2026-03-21,KH-00477,,,,38924804.0,28,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2042,BH26.2047,C26TTN,415,2026-03-31,KH-00533,,,,84969432.0,53,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2043,BH26.1075,C26TTN,416,2026-03-06,KH-00483,,,,24491655.0,17,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2044,BH26.1047,C26TTN,417,2026-03-05,KH-00682,,,,80476646.0,46,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2045,BH26.1136,C26TTN,418,2026-03-09,KH-00605,,,,88749979.0,40,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2046,BH26.1719,C26TTN,419,2026-03-25,KH-00631,,,,14541386.0,10,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2047,BH26.1547,C26TTN,420,2026-03-23,KH-00429,,,,1527778.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2048,BH26.1669,C26TTN,421,2026-03-25,KH-00569,,,,24272220.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2049,BH26.1252,C26TTN,422,2026-03-12,KH-00683,,,,19830550.0,11,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2050,BH26.0960,C26TTN,423,2026-03-01,KH-00506,,,,120369229.0,68,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2051,BH26.1237,C26TTN,424,2026-03-12,KH-00566,,,,48651655.0,29,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2052,BH26.1056,C26TTN,425,2026-03-05,KH-00647,,,,30611100.0,20,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2053,BH26.1997,C26TTN,426,2026-03-31,KH-00694,,,,4420554.0,3,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2054,BH26.1428,C26TTN,427,2026-03-18,KH-00623,,,,10197776.0,6,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2055,BH26.1189,C26TTN,428,2026-03-10,KH-00366,,,,153740612.0,96,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2056,BH26.0988,C26TTN,429,2026-03-02,KH-00366,,,,109086270.0,68,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2057,BH26.1296,C26TTN,430,2026-03-14,KH-00575,,,,19301569.0,12,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2058,BH26.1675,C26TTN,431,2026-03-25,KH-00625,,,,34390550.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2059,BH26.1681,C26TTN,432,2026-03-25,KH-00634,,,,25378885.0,13,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2060,BH26.1116,C26TTN,433,2026-03-07,KH-00387,,,,1652777.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2061,BH26.1046,C26TTN,434,2026-03-05,KH-00606,,,,29707217.0,18,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2062,BH26.1918,C26TTN,435,2026-03-28,KH-00691,,,,35726655.0,24,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2063,BH26.2029,C26TTN,436,2026-03-31,KH-00393,,,,69818880.0,46,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2064,BH26.1401,C26TTN,437,2026-03-18,KH-00651,,,,18464440.0,12,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2065,BH26.1530,C26TTN,438,2026-03-21,KH-00442,,,,3232222.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2066,BH26.1770,C26TTN,439,2026-03-25,KH-00429,,,,1400000.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2067,BH26.1299,C26TTN,440,2026-03-14,KH-00474,,,,37139991.0,23,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2068,BH26.1620,C26TTN,441,2026-03-24,KH-00429,,,,1900000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2069,BH26.1363,C26TTN,442,2026-03-16,KH-00530,,,,30302772.0,19,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2070,BH26.1120,C26TTN,443,2026-03-07,KH-00512,,,,66217764.0,30,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2071,BH26.1766,C26TTN,444,2026-03-25,KH-00429,,,,2900000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2072,BH26.1935,C26TTN,445,2026-03-29,KH-00463,,,,26877773.0,18,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2073,BH26.1740,C26TTN,446,2026-03-25,KH-00692,,,,22158325.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2074,BH26.1050,C26TTN,447,2026-03-05,KH-00546,,,,30181104.0,17,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2075,BH26.1315,C26TTN,448,2026-03-14,KH-00512,,,,42033881.0,27,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2076,BH26.1126,C26TTN,449,2026-03-09,KH-00582,,,,93426645.0,58,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2077,BH26.2002,C26TTN,450,2026-03-31,KH-00509,,,,15369997.0,9,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2078,BH26.1012,C26TTN,451,2026-03-03,KH-00663,,,,47703876.0,31,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2079,BH26.1568,C26TTN,452,2026-03-23,KH-00669,,,,1590000.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2080,BH26.1963,C26TTN,453,2026-03-30,KH-00526,,,,14838329.0,9,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2081,BH26.1121,C26TTN,454,2026-03-07,KH-00667,,,,101464614.0,39,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2082,BH26.1957,C26TTN,455,2026-03-30,KH-00690,,,,29945549.0,18,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2083,BH26.0971,C26TTN,456,2026-03-02,KH-00660,,,,55949155.0,26,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2084,BH26.1411,C26TTN,457,2026-03-18,KH-00651,,,,5753610.0,3,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2085,BH26.1790,C26TTN,458,2026-03-25,KH-00669,,,,3180000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2086,BH26.1910,C26TTN,459,2026-03-27,KH-00429,,,,950000.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2087,BH26.1443,C26TTN,460,2026-03-19,KH-00529,,,,68734987.0,43,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2088,BH26.0994,C26TTN,461,2026-03-02,KH-00615,,,,16123882.0,12,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2089,BH26.1427,C26TTN,462,2026-03-18,KH-00680,,,,37989440.0,23,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2090,BH26.1084,C26TTN,463,2026-03-06,KH-00513,,,,20507958.0,13,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2091,BH26.1529,C26TTN,464,2026-03-21,KH-00561,,,,30564442.0,20,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2092,BH26.1670,C26TTN,465,2026-03-25,KH-00510,,,,35239997.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2093,BH26.1837,C26TTN,466,2026-03-27,KH-00613,,,,15916660.0,10,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2094,BH26.1133,C26TTN,467,2026-03-09,KH-00575,,,,40468877.0,30,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2095,BH26.1813,C26TTN,468,2026-03-27,KH-00382,,,,49647209.0,31,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2096,BH26.1986,C26TTN,469,2026-03-31,KH-00506,,,,13666667.0,5,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2097,BH26.1739,C26TTN,470,2026-03-25,KH-00691,,,,33406471.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2098,BH26.1969,C26TTN,471,2026-03-30,KH-00368,,,,23569438.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2099,BH26.1354,C26TTN,472,2026-03-16,KH-00605,,,,25772019.0,24,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2100,BH26.1317,C26TTN,473,2026-03-14,KH-00387,,,,154838111.0,81,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2101,BH26.1305,C26TTN,474,2026-03-14,KH-00370,,,,48316101.0,27,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2102,BH26.2050,C26TTN,475,2026-03-31,KH-00587,,,,38083694.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2103,BH26.1140,C26TTN,476,2026-03-09,KH-00701,,,,39902490.0,28,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2104,BH26.1373,C26TTN,477,2026-03-16,KH-00523,,,,3775552.0,4,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2105,BH26.1379,C26TTN,478,2026-03-17,KH-00325,,,,166666666.0,60,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2106,BH26.1825,C26TTN,479,2026-03-27,KH-00691,,,,10493884.0,7,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2107,BH26.0979,C26TTN,480,2026-03-02,KH-00452,,,,46916106.0,29,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2108,BH26.1588,C26TTN,481,2026-03-24,KH-00567,,,,9259999.0,5,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2109,BH26.1399,C26TTN,482,2026-03-18,KH-00567,,,,23077772.0,14,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2110,BH26.1544,C26TTN,483,2026-03-23,KH-00418,,,,98557284.0,63,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2111,BH26.1289,C26TTN,484,2026-03-13,KH-00702,,,,46601657.0,28,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2112,BH26.1583,C26TTN,485,2026-03-23,KH-00429,,,,2861111.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2113,BH26.1266,C26TTN,486,2026-03-13,KH-00633,,,,41164896.0,26,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2114,BH26.1060,C26TTN,487,2026-03-05,KH-00542,,,,25644995.0,12,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2115,BH26.1003,C26TTN,488,2026-03-03,KH-00545,,,,20951105.0,14,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2116,BH26.1391,C26TTN,489,2026-03-17,KH-00680,,,,58057774.0,36,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2117,BH26.1431,C26TTN,490,2026-03-19,KH-00575,,,,2583333.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2118,BH26.1652,C26TTN,491,2026-03-25,KH-00668,,,,16833330.0,10,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2119,BH26.0945,C26TTN,492,2026-03-01,KH-00683,,,,29681658.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2120,BH26.1298,C26TTN,493,2026-03-14,KH-00690,,,,70047206.0,38,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2121,BH26.1851,C26TTN,494,2026-03-27,KH-00667,,,,35950917.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2122,BH26.1624,C26TTN,495,2026-03-24,KH-00429,,,,950000.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2123,BH26.1207,C26TTN,496,2026-03-11,KH-00682,,,,103172470.0,67,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2124,BH26.1385,C26TTN,497,2026-03-17,KH-00605,,,,38356105.0,23,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2125,BH26.1370,C26TTN,498,2026-03-16,KH-00691,,,,30880549.0,18,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2126,BH26.1936,C26TTN,499,2026-03-29,KH-00477,,,,1555000.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2127,BH26.1964,C26TTN,500,2026-03-30,KH-00670,,,,11706665.0,8,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2128,BH26.1118,C26TTN,501,2026-03-07,KH-00544,,,,11699070.0,10,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2129,BH26.1294,C26TTN,502,2026-03-14,KH-00630,,,,21929440.0,12,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2130,BH26.1695,C26TTN,503,2026-03-25,KH-00477,,,,8080555.0,5,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2131,BH26.1446,C26TTN,504,2026-03-19,KH-00603,,,,33556101.0,22,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2132,BH26.1850,C26TTN,505,2026-03-27,KH-00667,,,,45177953.0,20,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2133,BH26.1239,C26TTN,506,2026-03-12,KH-00665,,,,1622222.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2134,BH26.1387,C26TTN,507,2026-03-17,KH-00696,,,,26506757.0,14,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2135,BH26.1968,C26TTN,508,2026-03-30,KH-00665,,,,12772775.0,9,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2136,BH26.1789,C26TTN,509,2026-03-25,KH-00429,,,,4200000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2137,BH26.1369,C26TTN,510,2026-03-16,KH-00474,,,,24495550.0,14,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2138,BH26.1262,C26TTN,511,2026-03-12,KH-00575,,,,11472220.0,5,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2139,BH26.1817,C26TTN,512,2026-03-27,KH-00544,,,,6961110.0,5,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2140,BH26.1878,C26TTN,513,2026-03-27,KH-00625,,,,41501470.0,26,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2141,BH26.2019,C26TTN,514,2026-03-31,KH-00524,,,,25124444.0,16,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2142,BH26.1049,C26TTN,515,2026-03-05,KH-00449,,,,20754250.0,16,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2143,BH26.1405,C26TTN,516,2026-03-18,KH-00608,,,,5432222.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2144,BH26.1154,C26TTN,517,2026-03-09,KH-UNKNOWN,,,,60828326.0,28,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2145,BH26.1777,C26TTN,518,2026-03-25,KH-00429,,,,4140000.0,2,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2146,BH26.1923,C26TTN,519,2026-03-28,KH-00674,,,,50954994.0,31,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2147,BH26.0957,C26TTN,520,2026-03-01,KH-00659,,,,152961998.0,84,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2148,BH26.2033,C26TTN,521,2026-03-31,KH-00691,,,,8997220.0,5,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2149,BH26.1330,C26TTN,522,2026-03-14,KH-00601,,,,43490538.0,30,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2150,BH26.1922,C26TTN,523,2026-03-28,KH-00674,,,,20614719.0,14,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2151,BH26.1658,C26TTN,524,2026-03-25,KH-00672,,,,22808887.0,14,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2152,BH26.1345,C26TTN,525,2026-03-16,KH-00674,,,,25512772.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2153,BH26.1970,C26TTN,526,2026-03-30,KH-00368,,,,13252774.0,8,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2154,BH26.1956,C26TTN,527,2026-03-30,KH-00690,,,,33156842.0,25,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2155,BH26.1526,C26TTN,528,2026-03-21,KH-00613,,,,3509721.0,3,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2156,BH26.1434,C26TTN,529,2026-03-19,KH-00462,,,,1616111.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2157,BH26.1099,C26TTN,530,2026-03-07,KH-00546,,,,1683333.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2158,BH26.1983,C26TTN,531,2026-03-31,KH-00511,,,,17606106.0,11,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2159,BH26.1324,C26TTN,532,2026-03-14,KH-00463,,,,6366664.0,4,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2160,BH26.1482,C26TTN,533,2026-03-20,KH-00566,,,,96340532.0,59,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2161,BH26.1991,C26TTN,534,2026-03-31,KH-00387,,,,12589440.0,9,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2162,BH26.1372,C26TTN,535,2026-03-16,KH-00523,,,,13130551.0,8,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2163,BH26.1637,C26TTN,536,2026-03-24,KH-00429,,,,950000.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2164,BH26.1223,C26TTN,537,2026-03-11,KH-00603,,,,46757208.0,29,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2165,BH26.1543,C26TTN,538,2026-03-23,KH-00667,,,,49681102.0,30,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2166,BH26.1011,C26TTN,539,2026-03-03,KH-00669,,,,32312770.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2167,BH26.1316,C26TTN,540,2026-03-14,KH-00449,,,,18369998.0,11,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2168,BH26.1490,C26TTN,541,2026-03-20,KH-00681,,,,24449440.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2169,BH26.1484,C26TTN,542,2026-03-20,KH-00566,,,,27240922.0,17,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2170,BH26.0944,C26TTN,543,2026-03-01,KH-00572,,,,46613325.0,30,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2171,BH26.1259,C26TTN,544,2026-03-12,KH-00563,,,,76273861.0,51,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2172,BH26.0969,C26TTN,545,2026-03-02,KH-00612,,,,55472213.0,27,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2173,BH26.1022,C26TTN,546,2026-03-04,KH-00680,,,,41136099.0,25,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2174,BH26.1148,C26TTN,547,2026-03-09,KH-00265,,,,21107219.0,13,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2175,BH26.1975,C26TTN,548,2026-03-30,KH-00462,,,,9491663.0,7,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2176,BH26.1722,C26TTN,549,2026-03-25,KH-00692,,,,56258319.0,35,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2177,BH26.1755,C26TTN,550,2026-03-25,KH-00477,,,,59747208.0,37,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2178,BH26.1352,C26TTN,551,2026-03-16,KH-00444,,,,2861111.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2179,BH26.1383,C26TTN,552,2026-03-17,KH-00615,,,,29994439.0,18,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2180,BH26.1655,C26TTN,553,2026-03-25,KH-00567,,,,7582034.0,6,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2181,BH26.2005,C26TTN,554,2026-03-31,KH-00566,,,,9707406.0,8,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2182,BH26.1519,C26TTN,555,2026-03-21,KH-00582,,,,21223330.0,13,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2183,BH26.1318,C26TTN,556,2026-03-14,KH-00629,,,,9653886.0,6,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2184,BH26.1876,C26TTN,557,2026-03-27,KH-00382,,,,22921659.0,15,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2185,BH26.1235,C26TTN,558,2026-03-12,KH-00461,,,,3324074.0,1,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2186,BH26.2011,C26TTN,559,2026-03-31,KH-00649,,,,31872771.0,21,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2187,BH26.1474,C26TTN,560,2026-03-20,KH-00663,,,,31311107.0,19,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2188,BH26.1156,C26TTN,561,2026-03-09,KH-00569,,,,63009430.0,41,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2189,BH26.1157,C26TTN,562,2026-03-09,KH-00509,,,,31283326.0,20,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2190,BH26.1524,C26TTN,563,2026-03-21,KH-00662,,,,16495369.0,11,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2191,BH26.1212,C26TTN,564,2026-03-11,KH-00647,,,,68942768.0,43,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2192,BH26.0963,C26TTN,565,2026-03-02,KH-00676,,,,27983324.0,20,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2193,BH26.0968,C26TTN,566,2026-03-02,KH-00681,,,,47381097.0,31,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2194,BH26.1351,C26TTN,567,2026-03-16,KH-00605,,,,36771830.0,32,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2195,BH26.1241,C26TTN,568,2026-03-12,KH-00523,,,,22149995.0,10,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2196,BH26.1015,C26TTN,569,2026-03-03,KH-00702,,,,63468317.0,40,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
2197,BH26.1596,C26TTN,570,2026-03-24,KH-00673,,,,24491660.0,17,processed,2026-05-20 04:22:18,2026-05-20 04:22:18
